DATE_TIME,PLANT_ID,DC_Power,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2023-06-05 00:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 00:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 00:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 01:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 01:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 01:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 01:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 02:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 02:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 02:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 02:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 03:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 03:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 03:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 03:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 04:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 04:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 04:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 04:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 05:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 05:15:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 05:30:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 05:45:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 06:00:00,Plant_2,0.0,0.0,304.8,1127.18
2023-06-05 06:15:00,Plant_2,2724.73,2663.88,304.8,1127.84
2023-06-05 06:30:00,Plant_2,5973.24,5750.9,304.8,1129.28
2023-06-05 06:45:00,Plant_2,6563.58,6429.46,304.8,1130.89
2023-06-05 07:00:00,Plant_2,10315.09,9970.79,304.8,1133.38
2023-06-05 07:15:00,Plant_2,14402.03,14084.1,304.8,1136.9
2023-06-05 07:30:00,Plant_2,15045.86,14295.98,304.8,1140.47
2023-06-05 07:45:00,Plant_2,16449.87,15996.63,304.8,1144.47
2023-06-05 08:00:00,Plant_2,24224.35,23669.41,304.8,1150.39
2023-06-05 08:15:00,Plant_2,21878.1,20875.9,304.8,1155.61
2023-06-05 08:30:00,Plant_2,25142.92,23958.28,304.8,1161.6
2023-06-05 08:45:00,Plant_2,28724.17,27653.83,304.8,1168.51
2023-06-05 09:00:00,Plant_2,33003.84,32278.1,304.8,1176.58
2023-06-05 09:15:00,Plant_2,32375.81,31283.83,304.8,1184.4
2023-06-05 09:30:00,Plant_2,32461.19,31351.79,304.8,1192.24
2023-06-05 09:45:00,Plant_2,34189.18,32624.47,304.8,1200.4
2023-06-05 10:00:00,Plant_2,38901.82,36957.65,304.8,1209.64
2023-06-05 10:15:00,Plant_2,41814.97,40740.5,304.8,1219.82
2023-06-05 10:30:00,Plant_2,36798.23,35055.0,304.8,1228.59
2023-06-05 10:45:00,Plant_2,41138.03,39863.39,304.8,1238.55
2023-06-05 11:00:00,Plant_2,45765.84,44733.29,304.8,1249.74
2023-06-05 11:15:00,Plant_2,36225.18,34640.67,304.8,1258.4
2023-06-05 11:30:00,Plant_2,35715.14,34642.19,304.8,1267.06
2023-06-05 11:45:00,Plant_2,37013.17,35249.9,304.8,1275.87
2023-06-05 12:00:00,Plant_2,44646.99,43223.32,304.8,1286.67
2023-06-05 12:15:00,Plant_2,40490.11,38664.73,304.8,1296.34
2023-06-05 12:30:00,Plant_2,43406.93,42194.95,304.8,1306.89
2023-06-05 12:45:00,Plant_2,41285.83,39594.64,304.8,1316.79
2023-06-05 13:00:00,Plant_2,43237.36,41676.57,304.8,1327.21
2023-06-05 13:15:00,Plant_2,34057.45,32967.03,304.8,1335.45
2023-06-05 13:30:00,Plant_2,36164.75,34542.33,304.8,1344.08
2023-06-05 13:45:00,Plant_2,40969.16,39832.23,304.8,1354.04
2023-06-05 14:00:00,Plant_2,36697.71,35196.01,304.8,1362.84
2023-06-05 14:15:00,Plant_2,32537.72,31557.4,304.8,1370.73
2023-06-05 14:30:00,Plant_2,26503.26,25303.95,304.8,1377.06
2023-06-05 14:45:00,Plant_2,31111.15,30197.84,304.8,1384.61
2023-06-05 15:00:00,Plant_2,28354.13,27045.46,304.8,1391.37
2023-06-05 15:15:00,Plant_2,28778.08,27706.4,304.8,1398.29
2023-06-05 15:30:00,Plant_2,25517.65,24431.01,304.8,1404.4
2023-06-05 15:45:00,Plant_2,20951.65,20374.46,304.8,1409.5
2023-06-05 16:00:00,Plant_2,18839.97,18046.07,304.8,1414.01
2023-06-05 16:15:00,Plant_2,17774.23,17355.67,304.8,1418.35
2023-06-05 16:30:00,Plant_2,16372.9,15992.31,304.8,1422.34
2023-06-05 16:45:00,Plant_2,12843.62,12277.13,304.8,1425.41
2023-06-05 17:00:00,Plant_2,10826.27,10484.33,304.8,1428.03
2023-06-05 17:15:00,Plant_2,8478.13,8076.53,304.8,1430.05
2023-06-05 17:30:00,Plant_2,5560.99,5348.26,304.8,1431.39
2023-06-05 17:45:00,Plant_2,2391.86,2323.45,304.8,1431.97
2023-06-05 18:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 18:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 18:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 18:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 19:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 19:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 19:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 19:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 20:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 20:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 20:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 20:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 21:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 21:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 21:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 21:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 22:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 22:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 22:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 22:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 23:00:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 23:15:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 23:30:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-05 23:45:00,Plant_2,0.0,0.0,304.8,1431.97
2023-06-06 00:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 00:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 00:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 00:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 01:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 01:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 01:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 01:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 02:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 02:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 02:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 02:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 03:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 03:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 03:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 03:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 04:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 04:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 04:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 04:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 05:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 05:15:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 05:30:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 05:45:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 06:00:00,Plant_2,0.0,0.0,302.68,1431.97
2023-06-06 06:15:00,Plant_2,2574.0,2478.62,302.68,1432.59
2023-06-06 06:30:00,Plant_2,5038.93,4821.74,302.68,1433.8
2023-06-06 06:45:00,Plant_2,7755.91,7488.16,302.68,1435.67
2023-06-06 07:00:00,Plant_2,11277.41,10799.3,302.68,1438.37
2023-06-06 07:15:00,Plant_2,12843.2,12563.43,302.68,1441.51
2023-06-06 07:30:00,Plant_2,14911.55,14571.24,302.68,1445.15
2023-06-06 07:45:00,Plant_2,17634.24,17052.38,302.68,1449.42
2023-06-06 08:00:00,Plant_2,20468.31,19662.53,302.68,1454.33
2023-06-06 08:15:00,Plant_2,21860.35,21017.29,302.68,1459.59
2023-06-06 08:30:00,Plant_2,26942.3,25928.07,302.68,1466.07
2023-06-06 08:45:00,Plant_2,26666.65,25915.38,302.68,1472.55
2023-06-06 09:00:00,Plant_2,31065.33,29932.97,302.68,1480.03
2023-06-06 09:15:00,Plant_2,31771.83,30999.83,302.68,1487.78
2023-06-06 09:30:00,Plant_2,37011.39,36209.09,302.68,1496.83
2023-06-06 09:45:00,Plant_2,35393.62,33980.65,302.68,1505.33
2023-06-06 10:00:00,Plant_2,33436.76,32327.36,302.68,1513.41
2023-06-06 10:15:00,Plant_2,39618.82,37750.86,302.68,1522.85
2023-06-06 10:30:00,Plant_2,37391.08,35746.4,302.68,1531.78
2023-06-06 10:45:00,Plant_2,40531.51,39007.69,302.68,1541.53
2023-06-06 11:00:00,Plant_2,39321.87,37599.02,302.68,1550.93
2023-06-06 11:15:00,Plant_2,32003.66,31245.07,302.68,1558.75
2023-06-06 11:30:00,Plant_2,38737.43,36984.51,302.68,1567.99
2023-06-06 11:45:00,Plant_2,41945.39,40421.51,302.68,1578.1
2023-06-06 12:00:00,Plant_2,41805.38,40474.76,302.68,1588.22
2023-06-06 12:15:00,Plant_2,43454.54,42183.75,302.68,1598.76
2023-06-06 12:30:00,Plant_2,41363.49,39770.67,302.68,1608.7
2023-06-06 12:45:00,Plant_2,36232.59,35365.65,302.68,1617.55
2023-06-06 13:00:00,Plant_2,44077.69,42625.31,302.68,1628.2
2023-06-06 13:15:00,Plant_2,35189.36,33893.87,302.68,1636.68
2023-06-06 13:30:00,Plant_2,36033.71,34304.71,302.68,1645.25
2023-06-06 13:45:00,Plant_2,37187.18,35846.24,302.68,1654.21
2023-06-06 14:00:00,Plant_2,35744.58,34837.46,302.68,1662.92
2023-06-06 14:15:00,Plant_2,34227.7,33147.34,302.68,1671.21
2023-06-06 14:30:00,Plant_2,32690.61,31872.2,302.68,1679.18
2023-06-06 14:45:00,Plant_2,29481.33,28444.19,302.68,1686.29
2023-06-06 15:00:00,Plant_2,29925.64,28535.71,302.68,1693.42
2023-06-06 15:15:00,Plant_2,25594.33,24325.09,302.68,1699.5
2023-06-06 15:30:00,Plant_2,26683.46,25592.02,302.68,1705.9
2023-06-06 15:45:00,Plant_2,25573.88,24830.7,302.68,1712.11
2023-06-06 16:00:00,Plant_2,16298.55,15870.03,302.68,1716.08
2023-06-06 16:15:00,Plant_2,18521.1,17759.38,302.68,1720.52
2023-06-06 16:30:00,Plant_2,16675.23,16089.42,302.68,1724.54
2023-06-06 16:45:00,Plant_2,14151.18,13622.4,302.68,1727.94
2023-06-06 17:00:00,Plant_2,11254.93,10830.8,302.68,1730.65
2023-06-06 17:15:00,Plant_2,8278.54,7922.07,302.68,1732.63
2023-06-06 17:30:00,Plant_2,5591.75,5335.04,302.68,1733.97
2023-06-06 17:45:00,Plant_2,2882.05,2754.95,302.68,1734.66
2023-06-06 18:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 18:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 18:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 18:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 19:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 19:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 19:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 19:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 20:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 20:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 20:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 20:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 21:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 21:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 21:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 21:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 22:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 22:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 22:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 22:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 23:00:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 23:15:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 23:30:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-06 23:45:00,Plant_2,0.0,0.0,302.68,1734.66
2023-06-07 00:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 00:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 00:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 00:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 01:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 01:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 01:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 01:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 02:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 02:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 02:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 02:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 03:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 03:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 03:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 03:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 04:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 04:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 04:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 04:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 05:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 05:15:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 05:30:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 05:45:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 06:00:00,Plant_2,0.0,0.0,310.18,1734.66
2023-06-07 06:15:00,Plant_2,2261.42,2181.74,310.18,1735.2
2023-06-07 06:30:00,Plant_2,5645.4,5512.28,310.18,1736.58
2023-06-07 06:45:00,Plant_2,8792.16,8461.46,310.18,1738.69
2023-06-07 07:00:00,Plant_2,10555.31,10197.75,310.18,1741.24
2023-06-07 07:15:00,Plant_2,14549.94,13843.96,310.18,1744.7
2023-06-07 07:30:00,Plant_2,16522.27,15697.32,310.18,1748.63
2023-06-07 07:45:00,Plant_2,17812.32,17052.52,310.18,1752.89
2023-06-07 08:00:00,Plant_2,17976.99,17445.19,310.18,1757.25
2023-06-07 08:15:00,Plant_2,23284.19,22204.69,310.18,1762.8
2023-06-07 08:30:00,Plant_2,26066.51,24852.15,310.18,1769.02
2023-06-07 08:45:00,Plant_2,27285.01,26257.15,310.18,1775.58
2023-06-07 09:00:00,Plant_2,30893.98,29949.71,310.18,1783.07
2023-06-07 09:15:00,Plant_2,28729.33,27906.58,310.18,1790.05
2023-06-07 09:30:00,Plant_2,38913.39,37176.04,310.18,1799.34
2023-06-07 09:45:00,Plant_2,38548.26,36712.89,310.18,1808.52
2023-06-07 10:00:00,Plant_2,38058.05,37228.84,310.18,1817.83
2023-06-07 10:15:00,Plant_2,39100.8,37451.53,310.18,1827.19
2023-06-07 10:30:00,Plant_2,39468.31,38505.3,310.18,1836.81
2023-06-07 10:45:00,Plant_2,39525.41,38573.04,310.18,1846.46
2023-06-07 11:00:00,Plant_2,40985.62,39886.21,310.18,1856.43
2023-06-07 11:15:00,Plant_2,40938.5,39098.93,310.18,1866.2
2023-06-07 11:30:00,Plant_2,46180.98,45010.48,310.18,1877.46
2023-06-07 11:45:00,Plant_2,45206.39,43989.32,310.18,1888.45
2023-06-07 12:00:00,Plant_2,44633.18,43200.53,310.18,1899.25
2023-06-07 12:15:00,Plant_2,37859.19,36349.22,310.18,1908.34
2023-06-07 12:30:00,Plant_2,39883.92,38203.82,310.18,1917.89
2023-06-07 12:45:00,Plant_2,40734.92,38847.13,310.18,1927.6
2023-06-07 13:00:00,Plant_2,41677.92,40231.39,310.18,1937.66
2023-06-07 13:15:00,Plant_2,41092.77,39759.63,310.18,1947.6
2023-06-07 13:30:00,Plant_2,37155.77,35698.53,310.18,1956.53
2023-06-07 13:45:00,Plant_2,39129.57,37731.11,310.18,1965.96
2023-06-07 14:00:00,Plant_2,39094.42,37566.04,310.18,1975.35
2023-06-07 14:15:00,Plant_2,31064.4,30108.55,310.18,1982.88
2023-06-07 14:30:00,Plant_2,32046.91,31311.04,310.18,1990.71
2023-06-07 14:45:00,Plant_2,29244.16,27925.76,310.18,1997.69
2023-06-07 15:00:00,Plant_2,29831.28,28681.05,310.18,2004.86
2023-06-07 15:15:00,Plant_2,28372.71,27073.98,310.18,2011.63
2023-06-07 15:30:00,Plant_2,25175.47,24388.69,310.18,2017.72
2023-06-07 15:45:00,Plant_2,19194.64,18654.62,310.18,2022.39
2023-06-07 16:00:00,Plant_2,21095.53,20630.53,310.18,2027.54
2023-06-07 16:15:00,Plant_2,17794.89,17054.02,310.18,2031.81
2023-06-07 16:30:00,Plant_2,15056.0,14732.39,310.18,2035.49
2023-06-07 16:45:00,Plant_2,13333.93,12692.54,310.18,2038.66
2023-06-07 17:00:00,Plant_2,10396.48,10064.73,310.18,2041.18
2023-06-07 17:15:00,Plant_2,7585.74,7219.45,310.18,2042.99
2023-06-07 17:30:00,Plant_2,4587.18,4480.82,310.18,2044.11
2023-06-07 17:45:00,Plant_2,3018.79,2915.83,310.18,2044.83
2023-06-07 18:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 18:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 18:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 18:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 19:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 19:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 19:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 19:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 20:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 20:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 20:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 20:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 21:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 21:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 21:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 21:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 22:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 22:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 22:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 22:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 23:00:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 23:15:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 23:30:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-07 23:45:00,Plant_2,0.0,0.0,310.18,2044.83
2023-06-08 00:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 00:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 00:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 00:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 01:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 01:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 01:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 01:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 02:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 02:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 02:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 02:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 03:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 03:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 03:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 03:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 04:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 04:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 04:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 04:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 05:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 05:15:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 05:30:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 05:45:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 06:00:00,Plant_2,0.0,0.0,309.71,2044.83
2023-06-08 06:15:00,Plant_2,2466.89,2370.46,309.71,2045.43
2023-06-08 06:30:00,Plant_2,5531.21,5380.19,309.71,2046.77
2023-06-08 06:45:00,Plant_2,7668.0,7343.8,309.71,2048.61
2023-06-08 07:00:00,Plant_2,11655.41,11315.13,309.71,2051.44
2023-06-08 07:15:00,Plant_2,15248.34,14504.09,309.71,2055.06
2023-06-08 07:30:00,Plant_2,16891.53,16472.32,309.71,2059.18
2023-06-08 07:45:00,Plant_2,16021.99,15436.31,309.71,2063.04
2023-06-08 08:00:00,Plant_2,19182.68,18589.95,309.71,2067.69
2023-06-08 08:15:00,Plant_2,22559.98,21581.71,309.71,2073.08
2023-06-08 08:30:00,Plant_2,22852.05,22173.62,309.71,2078.63
2023-06-08 08:45:00,Plant_2,29044.08,28264.75,309.71,2085.69
2023-06-08 09:00:00,Plant_2,27761.67,26767.7,309.71,2092.38
2023-06-08 09:15:00,Plant_2,33921.15,32853.71,309.71,2100.6
2023-06-08 09:30:00,Plant_2,35491.62,34202.91,309.71,2109.15
2023-06-08 09:45:00,Plant_2,35745.08,34916.61,309.71,2117.88
2023-06-08 10:00:00,Plant_2,39263.66,37886.92,309.71,2127.35
2023-06-08 10:15:00,Plant_2,35645.23,34763.16,309.71,2136.04
2023-06-08 10:30:00,Plant_2,41119.76,40052.31,309.71,2146.05
2023-06-08 10:45:00,Plant_2,44661.14,42978.09,309.71,2156.8
2023-06-08 11:00:00,Plant_2,38810.89,37138.24,309.71,2166.08
2023-06-08 11:15:00,Plant_2,43599.09,41950.28,309.71,2176.57
2023-06-08 11:30:00,Plant_2,41422.95,40378.53,309.71,2186.66
2023-06-08 11:45:00,Plant_2,41260.87,39479.6,309.71,2196.53
2023-06-08 12:00:00,Plant_2,40940.61,39537.7,309.71,2206.42
2023-06-08 12:15:00,Plant_2,36421.54,35481.24,309.71,2215.29
2023-06-08 12:30:00,Plant_2,42333.03,40665.29,309.71,2225.46
2023-06-08 12:45:00,Plant_2,42904.8,41586.18,309.71,2235.85
2023-06-08 13:00:00,Plant_2,42528.12,40715.1,309.71,2246.03
2023-06-08 13:15:00,Plant_2,37762.22,35997.91,309.71,2255.03
2023-06-08 13:30:00,Plant_2,37295.11,36319.15,309.71,2264.11
2023-06-08 13:45:00,Plant_2,40458.17,38555.38,309.71,2273.75
2023-06-08 14:00:00,Plant_2,32842.48,31467.74,309.71,2281.62
2023-06-08 14:15:00,Plant_2,32646.01,31851.19,309.71,2289.58
2023-06-08 14:30:00,Plant_2,33720.25,32384.73,309.71,2297.68
2023-06-08 14:45:00,Plant_2,29950.52,29327.29,309.71,2305.01
2023-06-08 15:00:00,Plant_2,30091.67,29471.54,309.71,2312.37
2023-06-08 15:15:00,Plant_2,25469.77,24401.27,309.71,2318.48
2023-06-08 15:30:00,Plant_2,27983.87,26619.08,309.71,2325.13
2023-06-08 15:45:00,Plant_2,24821.66,24105.6,309.71,2331.16
2023-06-08 16:00:00,Plant_2,20238.5,19500.39,309.71,2336.03
2023-06-08 16:15:00,Plant_2,19322.84,18415.1,309.71,2340.64
2023-06-08 16:30:00,Plant_2,18636.84,18100.58,309.71,2345.16
2023-06-08 16:45:00,Plant_2,14908.29,14176.82,309.71,2348.7
2023-06-08 17:00:00,Plant_2,9050.96,8834.7,309.71,2350.91
2023-06-08 17:15:00,Plant_2,7721.09,7367.15,309.71,2352.76
2023-06-08 17:30:00,Plant_2,4759.14,4539.36,309.71,2353.89
2023-06-08 17:45:00,Plant_2,2754.97,2631.74,309.71,2354.55
2023-06-08 18:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 18:15:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 18:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 18:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 19:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 19:15:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 19:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 19:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 20:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 20:15:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 20:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 20:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 21:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 21:15:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 21:30:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 21:45:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 22:00:00,Plant_2,0.0,0.0,309.71,2354.55
2023-06-08 22:15:00,Plant_2,0.0,0.0,309.71,2354.55
