DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2023-06-04 19:00:00,Plant_2,Inverter_1,26.28,26.11,45.91
2023-06-04 19:15:00,Plant_2,Inverter_1,25.42,26.19,0.0
2023-06-04 19:30:00,Plant_2,Inverter_1,25.43,25.87,35.15
2023-06-04 19:45:00,Plant_2,Inverter_1,25.02,24.29,44.94
2023-06-04 20:00:00,Plant_2,Inverter_1,24.78,25.01,0.0
2023-06-04 20:15:00,Plant_2,Inverter_1,24.07,22.21,0.0
2023-06-04 20:30:00,Plant_2,Inverter_1,24.2,24.8,9.06
2023-06-04 20:45:00,Plant_2,Inverter_1,24.18,24.48,0.0
2023-06-04 21:00:00,Plant_2,Inverter_1,24.42,25.06,56.06
2023-06-04 21:15:00,Plant_2,Inverter_1,23.95,25.01,1.04
2023-06-04 21:30:00,Plant_2,Inverter_1,24.34,24.71,0.0
2023-06-04 21:45:00,Plant_2,Inverter_1,22.69,22.84,0.0
2023-06-04 22:00:00,Plant_2,Inverter_1,23.34,22.45,32.7
2023-06-04 22:15:00,Plant_2,Inverter_1,22.84,22.12,0.0
2023-06-04 22:30:00,Plant_2,Inverter_1,23.7,24.89,1.31
2023-06-04 22:45:00,Plant_2,Inverter_1,22.09,23.53,28.67
2023-06-04 23:00:00,Plant_2,Inverter_1,21.98,21.74,0.0
2023-06-04 23:15:00,Plant_2,Inverter_1,22.03,22.07,0.0
2023-06-04 23:30:00,Plant_2,Inverter_1,21.21,20.31,0.0
2023-06-04 23:45:00,Plant_2,Inverter_1,21.98,23.15,20.5
2023-06-05 00:00:00,Plant_2,Inverter_1,22.22,22.88,17.72
2023-06-05 00:15:00,Plant_2,Inverter_1,22.68,24.63,0.0
2023-06-05 00:30:00,Plant_2,Inverter_1,22.81,21.93,1.91
2023-06-05 00:45:00,Plant_2,Inverter_1,23.63,23.25,0.0
2023-06-05 01:00:00,Plant_2,Inverter_1,23.24,23.48,0.0
2023-06-05 01:15:00,Plant_2,Inverter_1,22.57,23.22,7.73
2023-06-05 01:30:00,Plant_2,Inverter_1,22.53,22.31,56.77
2023-06-05 01:45:00,Plant_2,Inverter_1,23.36,22.49,0.0
2023-06-05 02:00:00,Plant_2,Inverter_1,22.61,23.49,0.0
2023-06-05 02:15:00,Plant_2,Inverter_1,24.36,25.08,0.0
2023-06-05 02:30:00,Plant_2,Inverter_1,24.22,23.3,21.74
2023-06-05 02:45:00,Plant_2,Inverter_1,23.6,24.96,13.45
2023-06-05 03:00:00,Plant_2,Inverter_1,23.21,24.38,0.0
2023-06-05 03:15:00,Plant_2,Inverter_1,24.98,25.11,0.0
2023-06-05 03:30:00,Plant_2,Inverter_1,24.5,24.58,2.77
2023-06-05 03:45:00,Plant_2,Inverter_1,25.44,25.99,0.0
2023-06-05 04:00:00,Plant_2,Inverter_1,24.3,23.44,4.3
2023-06-05 04:15:00,Plant_2,Inverter_1,25.09,25.12,26.15
2023-06-05 04:30:00,Plant_2,Inverter_1,25.69,23.53,0.0
2023-06-05 04:45:00,Plant_2,Inverter_1,26.01,26.89,0.0
2023-06-05 05:00:00,Plant_2,Inverter_1,26.08,24.52,47.38
2023-06-05 05:15:00,Plant_2,Inverter_1,26.93,28.44,0.0
2023-06-05 05:30:00,Plant_2,Inverter_1,26.41,26.08,34.08
2023-06-05 05:45:00,Plant_2,Inverter_1,27.2,26.99,0.0
2023-06-05 06:00:00,Plant_2,Inverter_1,27.66,27.03,0.0
2023-06-05 06:15:00,Plant_2,Inverter_1,28.18,28.88,78.56
2023-06-05 06:30:00,Plant_2,Inverter_1,28.61,31.98,104.01
2023-06-05 06:45:00,Plant_2,Inverter_1,28.01,28.45,199.07
2023-06-05 07:00:00,Plant_2,Inverter_1,28.13,33.28,247.37
2023-06-05 07:15:00,Plant_2,Inverter_1,29.84,35.0,281.82
2023-06-05 07:30:00,Plant_2,Inverter_1,29.68,34.21,392.81
2023-06-05 07:45:00,Plant_2,Inverter_1,29.44,34.99,434.39
2023-06-05 08:00:00,Plant_2,Inverter_1,30.87,40.05,495.29
2023-06-05 08:15:00,Plant_2,Inverter_1,30.43,37.82,519.27
2023-06-05 08:30:00,Plant_2,Inverter_1,31.23,39.21,656.5
2023-06-05 08:45:00,Plant_2,Inverter_1,30.93,41.96,685.65
2023-06-05 09:00:00,Plant_2,Inverter_1,32.16,43.11,736.03
2023-06-05 09:15:00,Plant_2,Inverter_1,32.23,42.57,742.68
2023-06-05 09:30:00,Plant_2,Inverter_1,31.44,43.56,741.48
2023-06-05 09:45:00,Plant_2,Inverter_1,32.24,43.69,890.06
2023-06-05 10:00:00,Plant_2,Inverter_1,32.25,46.34,864.19
2023-06-05 10:15:00,Plant_2,Inverter_1,32.77,47.28,874.41
2023-06-05 10:30:00,Plant_2,Inverter_1,31.74,46.13,936.38
2023-06-05 10:45:00,Plant_2,Inverter_1,32.68,47.24,981.94
2023-06-05 11:00:00,Plant_2,Inverter_1,32.96,49.21,965.23
2023-06-05 11:15:00,Plant_2,Inverter_1,31.62,46.33,1019.14
2023-06-05 11:30:00,Plant_2,Inverter_1,31.96,45.65,1023.93
2023-06-05 11:45:00,Plant_2,Inverter_1,31.57,46.99,965.57
2023-06-05 12:00:00,Plant_2,Inverter_1,32.46,49.55,979.79
2023-06-05 12:15:00,Plant_2,Inverter_1,32.95,46.9,1026.59
2023-06-05 12:30:00,Plant_2,Inverter_1,33.31,47.82,910.07
2023-06-05 12:45:00,Plant_2,Inverter_1,32.54,47.67,976.3
2023-06-05 13:00:00,Plant_2,Inverter_1,33.24,47.68,923.0
2023-06-05 13:15:00,Plant_2,Inverter_1,31.64,44.86,932.63
2023-06-05 13:30:00,Plant_2,Inverter_1,31.37,46.35,914.91
2023-06-05 13:45:00,Plant_2,Inverter_1,32.05,47.83,886.13
2023-06-05 14:00:00,Plant_2,Inverter_1,32.12,45.31,849.46
2023-06-05 14:15:00,Plant_2,Inverter_1,31.74,43.31,798.56
2023-06-05 14:30:00,Plant_2,Inverter_1,30.53,40.88,862.11
2023-06-05 14:45:00,Plant_2,Inverter_1,31.31,42.85,807.86
2023-06-05 15:00:00,Plant_2,Inverter_1,30.48,42.19,672.24
2023-06-05 15:15:00,Plant_2,Inverter_1,31.23,41.59,706.81
2023-06-05 15:30:00,Plant_2,Inverter_1,30.83,39.95,596.78
2023-06-05 15:45:00,Plant_2,Inverter_1,29.91,37.65,559.45
2023-06-05 16:00:00,Plant_2,Inverter_1,29.84,36.25,498.1
2023-06-05 16:15:00,Plant_2,Inverter_1,29.28,36.75,422.5
2023-06-05 16:30:00,Plant_2,Inverter_1,29.48,36.13,412.2
2023-06-05 16:45:00,Plant_2,Inverter_1,29.68,32.96,325.22
2023-06-05 17:00:00,Plant_2,Inverter_1,28.4,33.87,244.52
2023-06-05 17:15:00,Plant_2,Inverter_1,28.83,32.33,155.95
2023-06-05 17:30:00,Plant_2,Inverter_1,27.99,31.34,103.72
2023-06-05 17:45:00,Plant_2,Inverter_1,27.53,27.17,16.16
2023-06-05 18:00:00,Plant_2,Inverter_1,27.54,26.18,0.37
2023-06-05 18:15:00,Plant_2,Inverter_1,26.75,26.6,0.0
2023-06-05 18:30:00,Plant_2,Inverter_1,26.67,27.17,0.0
2023-06-05 18:45:00,Plant_2,Inverter_1,26.02,27.82,41.1
2023-06-05 19:00:00,Plant_2,Inverter_1,27.29,27.99,35.98
2023-06-05 19:15:00,Plant_2,Inverter_1,26.01,25.77,0.0
2023-06-05 19:30:00,Plant_2,Inverter_1,25.33,24.31,0.0
2023-06-05 19:45:00,Plant_2,Inverter_1,25.49,26.72,56.4
2023-06-05 20:00:00,Plant_2,Inverter_1,25.04,24.08,15.62
2023-06-05 20:15:00,Plant_2,Inverter_1,24.71,26.34,0.0
2023-06-05 20:30:00,Plant_2,Inverter_1,24.86,24.58,0.0
2023-06-05 20:45:00,Plant_2,Inverter_1,24.68,26.27,11.82
2023-06-05 21:00:00,Plant_2,Inverter_1,23.8,24.48,24.88
2023-06-05 21:15:00,Plant_2,Inverter_1,23.55,23.41,0.0
2023-06-05 21:30:00,Plant_2,Inverter_1,23.49,22.97,8.74
2023-06-05 21:45:00,Plant_2,Inverter_1,22.29,21.95,0.0
2023-06-05 22:00:00,Plant_2,Inverter_1,22.51,22.94,0.0
2023-06-05 22:15:00,Plant_2,Inverter_1,23.8,23.87,0.0
2023-06-05 22:30:00,Plant_2,Inverter_1,23.8,23.21,0.0
2023-06-05 22:45:00,Plant_2,Inverter_1,22.74,22.57,29.08
2023-06-05 23:00:00,Plant_2,Inverter_1,23.06,23.14,0.0
2023-06-05 23:15:00,Plant_2,Inverter_1,22.85,20.72,1.58
2023-06-05 23:30:00,Plant_2,Inverter_1,24.18,24.64,0.0
2023-06-05 23:45:00,Plant_2,Inverter_1,23.17,22.19,10.81
2023-06-06 00:00:00,Plant_2,Inverter_1,22.79,21.64,0.0
2023-06-06 00:15:00,Plant_2,Inverter_1,22.39,20.7,0.0
2023-06-06 00:30:00,Plant_2,Inverter_1,22.09,20.3,39.98
2023-06-06 00:45:00,Plant_2,Inverter_1,23.05,21.7,27.87
2023-06-06 01:00:00,Plant_2,Inverter_1,22.65,21.94,0.0
2023-06-06 01:15:00,Plant_2,Inverter_1,22.41,24.36,14.93
2023-06-06 01:30:00,Plant_2,Inverter_1,22.91,22.38,16.12
2023-06-06 01:45:00,Plant_2,Inverter_1,22.83,23.01,19.27
2023-06-06 02:00:00,Plant_2,Inverter_1,24.37,24.77,0.0
2023-06-06 02:15:00,Plant_2,Inverter_1,24.14,24.27,30.2
2023-06-06 02:30:00,Plant_2,Inverter_1,23.88,23.8,0.0
2023-06-06 02:45:00,Plant_2,Inverter_1,24.83,23.64,0.0
2023-06-06 03:00:00,Plant_2,Inverter_1,24.36,25.81,79.14
2023-06-06 03:15:00,Plant_2,Inverter_1,24.13,25.93,9.06
2023-06-06 03:30:00,Plant_2,Inverter_1,25.57,23.89,0.0
2023-06-06 03:45:00,Plant_2,Inverter_1,25.34,24.32,0.0
2023-06-06 04:00:00,Plant_2,Inverter_1,24.83,24.55,41.69
2023-06-06 04:15:00,Plant_2,Inverter_1,25.55,24.58,0.0
2023-06-06 04:30:00,Plant_2,Inverter_1,25.5,26.01,0.0
2023-06-06 04:45:00,Plant_2,Inverter_1,25.55,24.83,0.0
2023-06-06 05:00:00,Plant_2,Inverter_1,27.02,29.19,42.49
2023-06-06 05:15:00,Plant_2,Inverter_1,27.83,29.02,23.2
2023-06-06 05:30:00,Plant_2,Inverter_1,26.5,26.71,0.0
2023-06-06 05:45:00,Plant_2,Inverter_1,27.81,28.83,9.25
2023-06-06 06:00:00,Plant_2,Inverter_1,27.53,28.63,0.0
2023-06-06 06:15:00,Plant_2,Inverter_1,27.94,28.35,69.59
2023-06-06 06:30:00,Plant_2,Inverter_1,28.21,29.35,132.73
2023-06-06 06:45:00,Plant_2,Inverter_1,28.4,31.4,224.15
2023-06-06 07:00:00,Plant_2,Inverter_1,29.17,33.92,287.83
2023-06-06 07:15:00,Plant_2,Inverter_1,29.04,34.01,336.26
2023-06-06 07:30:00,Plant_2,Inverter_1,29.9,34.07,371.81
2023-06-06 07:45:00,Plant_2,Inverter_1,30.04,35.87,464.54
2023-06-06 08:00:00,Plant_2,Inverter_1,30.23,37.66,497.24
2023-06-06 08:15:00,Plant_2,Inverter_1,30.18,38.44,523.11
2023-06-06 08:30:00,Plant_2,Inverter_1,30.61,41.71,596.66
2023-06-06 08:45:00,Plant_2,Inverter_1,31.53,40.03,661.88
2023-06-06 09:00:00,Plant_2,Inverter_1,31.64,42.75,734.41
2023-06-06 09:15:00,Plant_2,Inverter_1,31.12,43.89,746.33
2023-06-06 09:30:00,Plant_2,Inverter_1,31.87,46.04,757.08
2023-06-06 09:45:00,Plant_2,Inverter_1,32.39,44.45,833.17
2023-06-06 10:00:00,Plant_2,Inverter_1,31.35,44.83,869.43
2023-06-06 10:15:00,Plant_2,Inverter_1,32.61,46.63,902.45
2023-06-06 10:30:00,Plant_2,Inverter_1,32.14,46.19,951.48
2023-06-06 10:45:00,Plant_2,Inverter_1,32.87,46.98,977.5
2023-06-06 11:00:00,Plant_2,Inverter_1,32.3,47.23,948.1
2023-06-06 11:15:00,Plant_2,Inverter_1,31.85,44.03,962.3
2023-06-06 11:30:00,Plant_2,Inverter_1,32.0,47.55,960.24
2023-06-06 11:45:00,Plant_2,Inverter_1,32.87,47.96,1018.82
2023-06-06 12:00:00,Plant_2,Inverter_1,32.98,47.76,1043.46
2023-06-06 12:15:00,Plant_2,Inverter_1,32.39,49.41,988.41
2023-06-06 12:30:00,Plant_2,Inverter_1,33.13,47.33,984.2
2023-06-06 12:45:00,Plant_2,Inverter_1,31.93,46.24,1024.79
2023-06-06 13:00:00,Plant_2,Inverter_1,32.65,49.13,981.09
2023-06-06 13:15:00,Plant_2,Inverter_1,31.98,45.35,960.02
2023-06-06 13:30:00,Plant_2,Inverter_1,32.15,45.45,888.15
2023-06-06 13:45:00,Plant_2,Inverter_1,32.36,45.67,917.23
2023-06-06 14:00:00,Plant_2,Inverter_1,31.75,45.58,838.15
2023-06-06 14:15:00,Plant_2,Inverter_1,31.82,44.5,797.45
2023-06-06 14:30:00,Plant_2,Inverter_1,32.32,42.93,782.95
2023-06-06 14:45:00,Plant_2,Inverter_1,31.32,42.07,734.27
2023-06-06 15:00:00,Plant_2,Inverter_1,31.81,41.81,700.46
2023-06-06 15:15:00,Plant_2,Inverter_1,30.59,40.4,616.12
2023-06-06 15:30:00,Plant_2,Inverter_1,31.16,40.72,637.53
2023-06-06 15:45:00,Plant_2,Inverter_1,31.35,40.1,589.4
2023-06-06 16:00:00,Plant_2,Inverter_1,29.12,34.84,441.58
2023-06-06 16:15:00,Plant_2,Inverter_1,29.67,37.36,471.64
2023-06-06 16:30:00,Plant_2,Inverter_1,30.06,36.05,358.37
2023-06-06 16:45:00,Plant_2,Inverter_1,29.36,35.56,347.15
2023-06-06 17:00:00,Plant_2,Inverter_1,29.33,33.66,256.77
2023-06-06 17:15:00,Plant_2,Inverter_1,28.53,32.55,195.95
2023-06-06 17:30:00,Plant_2,Inverter_1,28.55,30.97,124.97
2023-06-06 17:45:00,Plant_2,Inverter_1,28.1,30.43,101.77
2023-06-06 18:00:00,Plant_2,Inverter_1,28.44,28.96,0.0
2023-06-06 18:15:00,Plant_2,Inverter_1,27.65,27.56,18.24
2023-06-06 18:30:00,Plant_2,Inverter_1,27.37,29.64,33.04
2023-06-06 18:45:00,Plant_2,Inverter_1,26.67,27.56,21.49
2023-06-06 19:00:00,Plant_2,Inverter_1,26.32,26.89,69.74
2023-06-06 19:15:00,Plant_2,Inverter_1,26.03,24.75,0.0
2023-06-06 19:30:00,Plant_2,Inverter_1,26.14,24.85,28.72
2023-06-06 19:45:00,Plant_2,Inverter_1,25.43,25.72,0.0
2023-06-06 20:00:00,Plant_2,Inverter_1,25.5,25.64,37.0
2023-06-06 20:15:00,Plant_2,Inverter_1,26.11,25.5,0.0
2023-06-06 20:30:00,Plant_2,Inverter_1,25.24,25.39,0.0
2023-06-06 20:45:00,Plant_2,Inverter_1,24.39,25.98,39.18
2023-06-06 21:00:00,Plant_2,Inverter_1,24.92,25.61,0.0
2023-06-06 21:15:00,Plant_2,Inverter_1,23.89,22.75,0.0
2023-06-06 21:30:00,Plant_2,Inverter_1,22.87,22.76,0.0
2023-06-06 21:45:00,Plant_2,Inverter_1,23.19,22.39,18.57
2023-06-06 22:00:00,Plant_2,Inverter_1,22.59,22.2,41.76
2023-06-06 22:15:00,Plant_2,Inverter_1,23.19,22.78,3.33
2023-06-06 22:30:00,Plant_2,Inverter_1,23.24,22.77,39.55
2023-06-06 22:45:00,Plant_2,Inverter_1,23.96,22.7,0.0
2023-06-06 23:00:00,Plant_2,Inverter_1,23.19,23.06,0.0
2023-06-06 23:15:00,Plant_2,Inverter_1,22.84,22.28,0.0
2023-06-06 23:30:00,Plant_2,Inverter_1,23.31,20.38,0.0
2023-06-06 23:45:00,Plant_2,Inverter_1,21.76,23.81,2.52
2023-06-07 00:00:00,Plant_2,Inverter_1,23.1,24.19,20.73
2023-06-07 00:15:00,Plant_2,Inverter_1,23.38,23.0,0.0
2023-06-07 00:30:00,Plant_2,Inverter_1,22.29,22.31,4.17
2023-06-07 00:45:00,Plant_2,Inverter_1,23.65,22.48,0.0
2023-06-07 01:00:00,Plant_2,Inverter_1,23.32,25.02,0.0
2023-06-07 01:15:00,Plant_2,Inverter_1,23.04,24.94,0.0
2023-06-07 01:30:00,Plant_2,Inverter_1,23.68,23.84,0.0
2023-06-07 01:45:00,Plant_2,Inverter_1,24.63,25.66,0.0
2023-06-07 02:00:00,Plant_2,Inverter_1,23.74,23.92,0.95
2023-06-07 02:15:00,Plant_2,Inverter_1,23.95,22.61,2.27
2023-06-07 02:30:00,Plant_2,Inverter_1,23.79,23.38,0.0
2023-06-07 02:45:00,Plant_2,Inverter_1,23.8,23.93,38.18
2023-06-07 03:00:00,Plant_2,Inverter_1,24.86,24.41,0.0
2023-06-07 03:15:00,Plant_2,Inverter_1,24.26,24.04,0.0
2023-06-07 03:30:00,Plant_2,Inverter_1,24.98,24.88,83.4
2023-06-07 03:45:00,Plant_2,Inverter_1,24.97,24.89,0.0
2023-06-07 04:00:00,Plant_2,Inverter_1,25.72,25.78,0.0
2023-06-07 04:15:00,Plant_2,Inverter_1,25.94,24.88,22.03
2023-06-07 04:30:00,Plant_2,Inverter_1,26.59,25.87,0.0
2023-06-07 04:45:00,Plant_2,Inverter_1,26.12,24.84,0.0
2023-06-07 05:00:00,Plant_2,Inverter_1,26.55,27.53,64.37
2023-06-07 05:15:00,Plant_2,Inverter_1,26.52,24.41,0.0
2023-06-07 05:30:00,Plant_2,Inverter_1,27.11,28.26,0.0
2023-06-07 05:45:00,Plant_2,Inverter_1,27.85,29.23,0.0
2023-06-07 06:00:00,Plant_2,Inverter_1,28.36,28.06,26.95
2023-06-07 06:15:00,Plant_2,Inverter_1,27.85,26.23,99.15
2023-06-07 06:30:00,Plant_2,Inverter_1,29.07,30.67,115.15
2023-06-07 06:45:00,Plant_2,Inverter_1,29.64,32.5,215.59
2023-06-07 07:00:00,Plant_2,Inverter_1,29.48,32.36,300.53
2023-06-07 07:15:00,Plant_2,Inverter_1,30.53,34.84,375.06
2023-06-07 07:30:00,Plant_2,Inverter_1,29.51,36.78,375.29
2023-06-07 07:45:00,Plant_2,Inverter_1,29.57,36.87,373.24
2023-06-07 08:00:00,Plant_2,Inverter_1,29.59,36.17,475.37
2023-06-07 08:15:00,Plant_2,Inverter_1,31.51,38.25,542.77
2023-06-07 08:30:00,Plant_2,Inverter_1,31.35,40.16,600.99
2023-06-07 08:45:00,Plant_2,Inverter_1,31.25,40.93,653.71
2023-06-07 09:00:00,Plant_2,Inverter_1,31.66,42.76,740.67
2023-06-07 09:15:00,Plant_2,Inverter_1,31.18,41.92,790.07
2023-06-07 09:30:00,Plant_2,Inverter_1,33.17,45.59,788.2
2023-06-07 09:45:00,Plant_2,Inverter_1,32.21,46.61,864.42
2023-06-07 10:00:00,Plant_2,Inverter_1,32.37,46.17,876.76
2023-06-07 10:15:00,Plant_2,Inverter_1,32.83,46.24,898.81
2023-06-07 10:30:00,Plant_2,Inverter_1,32.84,46.52,951.08
2023-06-07 10:45:00,Plant_2,Inverter_1,32.83,46.68,949.1
2023-06-07 11:00:00,Plant_2,Inverter_1,32.42,48.09,1027.66
2023-06-07 11:15:00,Plant_2,Inverter_1,33.12,47.21,937.63
2023-06-07 11:30:00,Plant_2,Inverter_1,33.88,48.8,975.99
2023-06-07 11:45:00,Plant_2,Inverter_1,33.65,48.66,994.06
2023-06-07 12:00:00,Plant_2,Inverter_1,33.78,48.28,1013.18
2023-06-07 12:15:00,Plant_2,Inverter_1,32.72,46.31,1035.9
2023-06-07 12:30:00,Plant_2,Inverter_1,32.45,47.64,990.71
2023-06-07 12:45:00,Plant_2,Inverter_1,32.82,47.48,938.12
2023-06-07 13:00:00,Plant_2,Inverter_1,32.84,47.83,991.2
2023-06-07 13:15:00,Plant_2,Inverter_1,33.27,46.94,969.58
2023-06-07 13:30:00,Plant_2,Inverter_1,31.76,46.84,865.62
2023-06-07 13:45:00,Plant_2,Inverter_1,33.23,45.81,896.76
2023-06-07 14:00:00,Plant_2,Inverter_1,32.23,46.94,818.32
2023-06-07 14:15:00,Plant_2,Inverter_1,31.93,42.65,811.53
2023-06-07 14:30:00,Plant_2,Inverter_1,31.44,43.78,766.27
2023-06-07 14:45:00,Plant_2,Inverter_1,30.92,42.67,776.12
2023-06-07 15:00:00,Plant_2,Inverter_1,31.93,41.74,710.61
2023-06-07 15:15:00,Plant_2,Inverter_1,31.32,41.63,620.78
2023-06-07 15:30:00,Plant_2,Inverter_1,30.38,40.79,635.16
2023-06-07 15:45:00,Plant_2,Inverter_1,30.11,36.23,512.56
2023-06-07 16:00:00,Plant_2,Inverter_1,30.32,38.32,509.9
2023-06-07 16:15:00,Plant_2,Inverter_1,31.03,35.17,417.87
2023-06-07 16:30:00,Plant_2,Inverter_1,29.77,34.54,371.71
2023-06-07 16:45:00,Plant_2,Inverter_1,28.84,35.29,336.57
2023-06-07 17:00:00,Plant_2,Inverter_1,29.15,32.46,274.46
2023-06-07 17:15:00,Plant_2,Inverter_1,28.82,30.58,235.2
2023-06-07 17:30:00,Plant_2,Inverter_1,27.29,29.05,128.06
2023-06-07 17:45:00,Plant_2,Inverter_1,28.28,31.33,74.6
2023-06-07 18:00:00,Plant_2,Inverter_1,27.87,26.04,0.0
2023-06-07 18:15:00,Plant_2,Inverter_1,28.0,26.95,5.46
2023-06-07 18:30:00,Plant_2,Inverter_1,28.26,29.75,13.18
2023-06-07 18:45:00,Plant_2,Inverter_1,27.57,29.43,0.0
2023-06-07 19:00:00,Plant_2,Inverter_1,26.56,26.45,0.0
2023-06-07 19:15:00,Plant_2,Inverter_1,25.82,24.58,9.94
2023-06-07 19:30:00,Plant_2,Inverter_1,27.36,29.45,10.94
2023-06-07 19:45:00,Plant_2,Inverter_1,25.8,27.4,0.0
2023-06-07 20:00:00,Plant_2,Inverter_1,25.49,26.17,0.0
2023-06-07 20:15:00,Plant_2,Inverter_1,25.19,24.38,44.28
2023-06-07 20:30:00,Plant_2,Inverter_1,25.04,24.99,14.74
2023-06-07 20:45:00,Plant_2,Inverter_1,24.61,24.45,0.0
2023-06-07 21:00:00,Plant_2,Inverter_1,24.16,24.49,0.0
2023-06-07 21:15:00,Plant_2,Inverter_1,23.95,25.4,0.0
2023-06-07 21:30:00,Plant_2,Inverter_1,24.0,24.88,39.08
2023-06-07 21:45:00,Plant_2,Inverter_1,23.55,22.48,4.13
2023-06-07 22:00:00,Plant_2,Inverter_1,23.3,24.67,0.0
2023-06-07 22:15:00,Plant_2,Inverter_1,23.55,23.87,15.29
2023-06-07 22:30:00,Plant_2,Inverter_1,23.24,23.92,0.0
2023-06-07 22:45:00,Plant_2,Inverter_1,24.0,25.47,45.03
2023-06-07 23:00:00,Plant_2,Inverter_1,21.83,20.72,40.58
2023-06-07 23:15:00,Plant_2,Inverter_1,23.63,23.59,0.0
2023-06-07 23:30:00,Plant_2,Inverter_1,23.65,23.12,0.0
2023-06-07 23:45:00,Plant_2,Inverter_1,21.96,20.39,0.0
2023-06-08 00:00:00,Plant_2,Inverter_1,22.81,23.16,0.0
2023-06-08 00:15:00,Plant_2,Inverter_1,22.81,25.32,0.0
2023-06-08 00:30:00,Plant_2,Inverter_1,22.32,20.48,4.06
2023-06-08 00:45:00,Plant_2,Inverter_1,22.69,22.66,0.0
2023-06-08 01:00:00,Plant_2,Inverter_1,22.6,23.24,0.0
2023-06-08 01:15:00,Plant_2,Inverter_1,24.13,24.25,0.0
2023-06-08 01:30:00,Plant_2,Inverter_1,23.83,23.72,15.16
2023-06-08 01:45:00,Plant_2,Inverter_1,24.13,22.84,15.84
2023-06-08 02:00:00,Plant_2,Inverter_1,24.01,24.25,0.0
2023-06-08 02:15:00,Plant_2,Inverter_1,23.26,22.5,0.0
2023-06-08 02:30:00,Plant_2,Inverter_1,23.75,21.56,0.0
2023-06-08 02:45:00,Plant_2,Inverter_1,24.47,25.66,27.05
2023-06-08 03:00:00,Plant_2,Inverter_1,23.84,24.8,23.52
2023-06-08 03:15:00,Plant_2,Inverter_1,25.04,25.09,0.0
2023-06-08 03:30:00,Plant_2,Inverter_1,24.82,25.05,0.0
2023-06-08 03:45:00,Plant_2,Inverter_1,25.02,26.09,0.0
2023-06-08 04:00:00,Plant_2,Inverter_1,25.84,26.06,0.0
2023-06-08 04:15:00,Plant_2,Inverter_1,25.99,26.9,10.08
2023-06-08 04:30:00,Plant_2,Inverter_1,25.89,25.59,0.0
2023-06-08 04:45:00,Plant_2,Inverter_1,26.96,28.27,29.11
2023-06-08 05:00:00,Plant_2,Inverter_1,26.15,26.47,0.0
2023-06-08 05:15:00,Plant_2,Inverter_1,27.32,27.51,0.0
2023-06-08 05:30:00,Plant_2,Inverter_1,27.63,26.36,0.0
2023-06-08 05:45:00,Plant_2,Inverter_1,27.5,27.79,0.0
2023-06-08 06:00:00,Plant_2,Inverter_1,28.15,27.31,0.0
2023-06-08 06:15:00,Plant_2,Inverter_1,27.69,28.03,95.28
2023-06-08 06:30:00,Plant_2,Inverter_1,29.1,30.24,109.58
2023-06-08 06:45:00,Plant_2,Inverter_1,28.87,30.73,198.82
2023-06-08 07:00:00,Plant_2,Inverter_1,29.02,35.02,247.4
2023-06-08 07:15:00,Plant_2,Inverter_1,30.12,36.27,283.36
2023-06-08 07:30:00,Plant_2,Inverter_1,29.54,37.21,377.63
2023-06-08 07:45:00,Plant_2,Inverter_1,29.49,34.9,460.26
2023-06-08 08:00:00,Plant_2,Inverter_1,29.71,37.28,463.77
2023-06-08 08:15:00,Plant_2,Inverter_1,31.06,38.1,579.84
2023-06-08 08:30:00,Plant_2,Inverter_1,30.39,38.82,583.27
2023-06-08 08:45:00,Plant_2,Inverter_1,32.16,41.13,644.86
2023-06-08 09:00:00,Plant_2,Inverter_1,30.48,42.32,723.03
2023-06-08 09:15:00,Plant_2,Inverter_1,32.59,43.47,731.94
2023-06-08 09:30:00,Plant_2,Inverter_1,32.06,45.02,794.48
2023-06-08 09:45:00,Plant_2,Inverter_1,32.09,45.17,822.03
2023-06-08 10:00:00,Plant_2,Inverter_1,32.04,47.34,869.91
2023-06-08 10:15:00,Plant_2,Inverter_1,32.67,44.64,825.45
2023-06-08 10:30:00,Plant_2,Inverter_1,32.58,47.7,868.99
2023-06-08 10:45:00,Plant_2,Inverter_1,33.27,48.62,965.41
2023-06-08 11:00:00,Plant_2,Inverter_1,32.87,46.39,997.04
2023-06-08 11:15:00,Plant_2,Inverter_1,32.96,48.68,953.47
2023-06-08 11:30:00,Plant_2,Inverter_1,32.76,47.97,984.12
2023-06-08 11:45:00,Plant_2,Inverter_1,32.94,47.68,1006.7
2023-06-08 12:00:00,Plant_2,Inverter_1,33.14,47.31,1020.8
2023-06-08 12:15:00,Plant_2,Inverter_1,32.12,46.37,937.03
2023-06-08 12:30:00,Plant_2,Inverter_1,32.27,49.19,964.86
2023-06-08 12:45:00,Plant_2,Inverter_1,33.26,47.97,970.81
2023-06-08 13:00:00,Plant_2,Inverter_1,32.9,48.17,987.02
2023-06-08 13:15:00,Plant_2,Inverter_1,32.63,46.04,1021.88
2023-06-08 13:30:00,Plant_2,Inverter_1,32.61,45.69,917.04
2023-06-08 13:45:00,Plant_2,Inverter_1,32.64,47.18,854.66
2023-06-08 14:00:00,Plant_2,Inverter_1,32.04,43.68,878.09
2023-06-08 14:15:00,Plant_2,Inverter_1,31.75,43.81,871.1
